global_step mean_loss accuracy conv1/kernel_gradient_mean_norm res2_0_branch2/kernel_gradient_mean_norm res2_1_branch2/kernel_gradient_mean_norm res2_2_branch2/kernel_gradient_mean_norm res2_3_branch2/kernel_gradient_mean_norm res2_4_branch2/kernel_gradient_mean_norm res2_5_branch2/kernel_gradient_mean_norm res2_6_branch2/kernel_gradient_mean_norm res2_7_branch2/kernel_gradient_mean_norm res2_8_branch2/kernel_gradient_mean_norm res2_9_branch2/kernel_gradient_mean_norm res2_10_branch2/kernel_gradient_mean_norm res2_11_branch2/kernel_gradient_mean_norm res2_12_branch2/kernel_gradient_mean_norm res2_13_branch2/kernel_gradient_mean_norm res2_14_branch2/kernel_gradient_mean_norm res2_15_branch2/kernel_gradient_mean_norm res2_16_branch2/kernel_gradient_mean_norm res2_17_branch2/kernel_gradient_mean_norm res2_18_branch2/kernel_gradient_mean_norm res2_19_branch2/kernel_gradient_mean_norm res2_20_branch2/kernel_gradient_mean_norm res2_21_branch2/kernel_gradient_mean_norm res2_22_branch2/kernel_gradient_mean_norm res2_23_branch2/kernel_gradient_mean_norm res2_24_branch2/kernel_gradient_mean_norm res2_25_branch2/kernel_gradient_mean_norm res2_26_branch2/kernel_gradient_mean_norm res2_27_branch2/kernel_gradient_mean_norm res2_28_branch2/kernel_gradient_mean_norm res2_29_branch2/kernel_gradient_mean_norm res2_30_branch2/kernel_gradient_mean_norm res2_31_branch2/kernel_gradient_mean_norm res2_32_branch2/kernel_gradient_mean_norm res2_33_branch2/kernel_gradient_mean_norm res2_34_branch2/kernel_gradient_mean_norm res2_35_branch2/kernel_gradient_mean_norm res2_36_branch2/kernel_gradient_mean_norm res2_37_branch2/kernel_gradient_mean_norm res2_38_branch2/kernel_gradient_mean_norm res2_39_branch2/kernel_gradient_mean_norm res2_40_branch2/kernel_gradient_mean_norm res2_41_branch2/kernel_gradient_mean_norm res2_42_branch2/kernel_gradient_mean_norm res2_43_branch2/kernel_gradient_mean_norm res2_44_branch2/kernel_gradient_mean_norm res2_45_branch2/kernel_gradient_mean_norm res2_46_branch2/kernel_gradient_mean_norm res2_47_branch2/kernel_gradient_mean_norm res2_48_branch2/kernel_gradient_mean_norm res2_49_branch2/kernel_gradient_mean_norm res2_50_branch2/kernel_gradient_mean_norm res2_51_branch2/kernel_gradient_mean_norm res2_52_branch2/kernel_gradient_mean_norm res2_53_branch2/kernel_gradient_mean_norm res2_54_branch2/kernel_gradient_mean_norm res2_55_branch2/kernel_gradient_mean_norm res2_56_branch2/kernel_gradient_mean_norm res2_57_branch2/kernel_gradient_mean_norm res2_58_branch2/kernel_gradient_mean_norm res2_59_branch2/kernel_gradient_mean_norm res2_60_branch2/kernel_gradient_mean_norm res2_61_branch2/kernel_gradient_mean_norm res2_62_branch2/kernel_gradient_mean_norm res2_63_branch2/kernel_gradient_mean_norm
28470 1.0839345 0.61011904 0.010099047 0.000115141054 8.230545e-05 0.00010536162 0.00010486871 6.4254775e-05 9.761137e-05 8.173559e-05 0.00010658789 6.822267e-05 6.9789065e-05 7.77142e-05 8.586186e-05 6.7390996e-05 9.318619e-05 7.354005e-05 6.451017e-05 9.544214e-05 8.330634e-05 5.941368e-05 9.139987e-05 8.198058e-05 7.951585e-05 6.302473e-05 6.1544386e-05 6.831608e-05 7.338396e-05 8.9791785e-05 6.228206e-05 6.885307e-05 5.3338965e-05 7.025977e-05 7.167386e-05 4.7624588e-05 7.043508e-05 8.339415e-05 8.8297966e-05 4.320706e-05 8.812324e-05 8.675087e-05 8.20233e-05 5.5390792e-05 6.556148e-05 8.7933e-05 8.349142e-05 7.061485e-05 5.5515706e-05 5.0411905e-05 8.118174e-05 7.414575e-05 7.162635e-05 7.421603e-05 7.828889e-05 6.7998924e-05 6.2553874e-05 6.352985e-05 7.1149894e-05 4.6738187e-05 8.0099024e-05 6.984549e-05 6.715573e-05 5.216133e-05 5.468644e-05 7.456987e-05 5.977905e-05
28480 1.0813026 0.61054915 0.00559581 6.771296e-05 7.5297e-05 8.330292e-05 8.3365594e-05 6.137501e-05 6.7153065e-05 7.596214e-05 7.654073e-05 7.133624e-05 6.639169e-05 6.218501e-05 5.3337277e-05 5.159782e-05 7.8353e-05 5.8737332e-05 6.071138e-05 7.094438e-05 5.6386492e-05 6.754903e-05 6.0900056e-05 4.668564e-05 5.7897912e-05 6.524548e-05 5.468639e-05 7.328338e-05 6.048264e-05 7.261493e-05 5.6533983e-05 5.9668313e-05 6.1038605e-05 6.122376e-05 6.103668e-05 4.707459e-05 6.1232255e-05 6.330803e-05 7.117873e-05 6.1783525e-05 6.955883e-05 7.817505e-05 6.776099e-05 7.035612e-05 4.0799492e-05 5.8247424e-05 6.240769e-05 7.8220335e-05 5.0433526e-05 5.172338e-05 7.83e-05 5.912464e-05 5.40327e-05 6.945846e-05 8.941817e-05 5.817163e-05 6.7947294e-05 7.070314e-05 7.5487056e-05 5.4495544e-05 9.8520126e-05 6.120752e-05 5.9554586e-05 0.00011158191 5.878686e-05 8.682765e-05 7.302609e-05
28490 1.0797508 0.61095506 0.009568802 0.00014393464 0.00012228629 0.00015242731 0.00013278991 9.5449774e-05 0.000120318495 0.00012527673 0.00011391109 0.00011936984 8.380158e-05 7.863816e-05 0.000104155144 9.600798e-05 0.00011534626 6.543031e-05 9.703666e-05 9.2106355e-05 0.000103824874 7.5557116e-05 6.010831e-05 6.5956476e-05 6.541148e-05 6.557925e-05 8.72988e-05 9.0302325e-05 6.682123e-05 0.00012007133 8.2831946e-05 6.6010434e-05 7.030812e-05 6.7054745e-05 6.8643865e-05 7.479015e-05 7.1708695e-05 6.9745365e-05 8.997167e-05 8.193925e-05 6.437139e-05 0.00010818744 0.00010064303 0.0001311422 6.854349e-05 8.271323e-05 0.00013151375 0.000114970775 0.00012339477 0.00014009344 0.00010755747 0.00012919129 8.540157e-05 0.00011535162 0.00013455914 0.00014034138 0.000115899165 8.468677e-05 9.814997e-05 0.00012964656 0.00013969648 0.00010650623 0.00012112665 6.0125163e-05 3.9462164e-05 7.881325e-05 9.2772614e-05
28500 1.0804706 0.61022884 0.0070110904 0.00010128014 7.003266e-05 7.4119525e-05 8.6189575e-05 7.7216224e-05 7.1760354e-05 5.6060846e-05 6.786654e-05 4.819785e-05 6.8426445e-05 5.9463655e-05 5.6201377e-05 5.6299978e-05 5.545676e-05 4.225067e-05 7.0319715e-05 5.1580253e-05 4.939571e-05 5.7845307e-05 5.898213e-05 5.0501956e-05 5.5478842e-05 6.0162463e-05 6.516354e-05 7.3142844e-05 5.399352e-05 5.711857e-05 5.090983e-05 5.249309e-05 3.3825134e-05 5.9596645e-05 5.282089e-05 4.204059e-05 5.580829e-05 5.0218812e-05 4.7240086e-05 5.5159457e-05 6.28288e-05 7.747058e-05 5.3905056e-05 6.6950466e-05 4.8741054e-05 6.4188185e-05 6.183765e-05 5.4470987e-05 5.0727063e-05 5.8040147e-05 7.2329836e-05 6.82526e-05 4.923387e-05 7.170477e-05 8.952639e-05 7.67055e-05 8.4808664e-05 7.916571e-05 7.3676325e-05 8.695287e-05 9.8920245e-05 0.00011592789 0.00010096498 7.5758566e-05 5.2583866e-05 9.469693e-05 0.00015818281
28510 1.081178 0.60979056 0.017120076 0.00010593226 8.9744724e-05 8.395304e-05 9.710741e-05 7.778164e-05 8.586084e-05 6.9159796e-05 9.602998e-05 8.485641e-05 0.00012325578 9.7349264e-05 6.2877036e-05 7.443099e-05 8.5920976e-05 7.593315e-05 0.0001150201 7.655481e-05 8.287041e-05 8.161416e-05 6.952425e-05 4.7169447e-05 5.974484e-05 5.8476853e-05 7.4665375e-05 8.4957945e-05 6.348271e-05 8.857224e-05 5.2615338e-05 4.8408347e-05 8.0686914e-05 6.9806825e-05 7.804385e-05 7.1354516e-05 7.0675065e-05 7.064312e-05 0.00010698363 0.000116073694 5.718313e-05 0.000119599645 7.85791e-05 9.7974706e-05 6.9952366e-05 8.093231e-05 8.264245e-05 7.9241916e-05 7.872299e-05 0.00012833388 8.2093466e-05 9.9919365e-05 7.982748e-05 0.00015416513 0.0001730971 0.0001450354 9.2537724e-05 8.0721744e-05 0.00011939885 0.00011236684 7.484279e-05 0.000106377236 0.0001236177 0.00016507591 5.523842e-05 0.00014129344 0.0001917317
28520 1.0808945 0.61002266 0.0060122446 0.00012773948 9.778802e-05 9.903605e-05 9.70804e-05 6.033945e-05 0.00011766054 8.165711e-05 0.0001236789 0.00011196713 6.7073954e-05 8.539828e-05 8.755169e-05 6.49853e-05 6.895491e-05 8.859307e-05 9.2469694e-05 0.00010501418 7.095129e-05 7.150157e-05 5.918822e-05 8.9326044e-05 6.005173e-05 6.4888234e-05 5.8094705e-05 7.3526055e-05 5.0342853e-05 5.89151e-05 5.8598485e-05 4.7955007e-05 4.609767e-05 7.2543335e-05 4.14366e-05 4.749469e-05 3.950265e-05 5.25732e-05 6.56893e-05 6.110603e-05 6.71298e-05 6.330042e-05 4.6495814e-05 8.547238e-05 4.6737994e-05 7.750279e-05 8.7855384e-05 7.270321e-05 7.925243e-05 7.529172e-05 6.4633874e-05 7.8803285e-05 4.6624005e-05 9.388538e-05 0.000126332 0.00011004855 9.0222e-05 8.531475e-05 7.7325094e-05 0.000105378145 0.00012060055 0.00013619933 0.000113461065 0.00010278716 7.971667e-05 0.00010847221 0.0002129092
28530 1.0808831 0.6098485 0.010471373 0.0001248772 8.79495e-05 0.00011878387 0.00011366074 8.518396e-05 9.767082e-05 7.6868935e-05 0.000109131084 9.123443e-05 8.5298365e-05 8.098722e-05 7.9594705e-05 6.248647e-05 0.00014739264 6.257766e-05 9.176334e-05 0.00011758072 8.3451894e-05 7.236549e-05 0.00012835996 6.3455176e-05 7.560443e-05 9.87504e-05 4.9389488e-05 0.0001343128 7.276582e-05 9.957881e-05 6.723204e-05 6.725546e-05 6.501004e-05 9.848546e-05 5.8681955e-05 7.497918e-05 8.528358e-05 7.329352e-05 7.222932e-05 4.9481154e-05 9.634037e-05 8.106057e-05 5.995748e-05 6.305107e-05 4.076017e-05 9.4687384e-05 6.828953e-05 7.865631e-05 8.0799655e-05 5.2927127e-05 9.153677e-05 6.619807e-05 7.605965e-05 8.099093e-05 7.15565e-05 7.0090246e-05 9.705349e-05 7.206851e-05 5.634272e-05 9.412163e-05 8.213554e-05 7.704348e-05 7.8191435e-05 9.284258e-05 4.472442e-05 7.558887e-05 4.0214378e-05
28540 1.0823252 0.609375 0.007014068 0.00011558536 0.000109230336 0.00010473393 9.789322e-05 7.4745636e-05 8.7953216e-05 7.365321e-05 7.713362e-05 8.358388e-05 5.9044545e-05 8.592507e-05 7.501487e-05 7.408249e-05 6.250497e-05 7.725557e-05 7.1991875e-05 7.917582e-05 5.732608e-05 8.44519e-05 7.077527e-05 5.26119e-05 7.433646e-05 9.080743e-05 7.13701e-05 7.1742186e-05 9.050213e-05 8.707814e-05 7.316938e-05 7.0047754e-05 8.325671e-05 5.853777e-05 8.992247e-05 5.679585e-05 8.043545e-05 7.8899364e-05 9.769895e-05 5.992266e-05 7.655947e-05 9.763077e-05 7.2833594e-05 6.823061e-05 6.4968226e-05 8.053088e-05 8.482238e-05 0.00010109163 6.818716e-05 0.00010549945 7.877951e-05 9.866631e-05 8.3350125e-05 0.00011102213 0.00012872557 0.000113558955 8.707116e-05 8.5902684e-05 0.00010373516 6.680616e-05 0.00010928562 9.956802e-05 0.000106909945 6.9008434e-05 7.800255e-05 0.000115355164 0.000116048366
28550 1.0802655 0.6105769 0.004690581 0.00016036935 9.5799805e-05 0.00013224044 0.00012445713 8.2945815e-05 0.00013037634 9.748772e-05 0.000108701024 9.506014e-05 8.6955246e-05 7.8430276e-05 9.556434e-05 7.700658e-05 8.994037e-05 6.2210835e-05 8.231029e-05 8.146505e-05 9.5105104e-05 7.987244e-05 0.00010193622 8.244827e-05 6.586042e-05 8.299246e-05 7.4116324e-05 0.00011590456 8.7056345e-05 8.0844504e-05 7.582376e-05 6.788467e-05 7.1400624e-05 9.5491276e-05 0.00010814492 7.371419e-05 4.9464572e-05 0.00011615987 0.00011389741 6.225178e-05 7.510913e-05 0.00010335354 6.298106e-05 0.000115547446 9.677433e-05 6.534797e-05 0.000110333785 0.00012800093 9.363108e-05 9.787922e-05 0.0001048513 0.00013088512 9.421502e-05 0.00013051459 0.00013292817 0.00012430733 0.00012288836 0.00014648827 0.00011967608 0.00013628515 0.00013007602 0.000117880954 0.00013677373 0.00015416041 0.00010765635 0.00015894939 0.00013456408
28560 1.0813 0.6103286 0.007689193 7.481919e-05 8.008637e-05 7.5444084e-05 6.3353196e-05 5.3200416e-05 6.10486e-05 6.9958776e-05 5.8440233e-05 4.6701934e-05 5.46806e-05 5.9487465e-05 5.1748662e-05 4.505313e-05 7.160274e-05 5.0409282e-05 6.0906168e-05 6.784097e-05 5.2619405e-05 4.4322198e-05 6.789052e-05 3.9611783e-05 5.104738e-05 4.7778158e-05 4.018774e-05 6.6828e-05 4.6519533e-05 6.043648e-05 3.7779882e-05 2.7668775e-05 4.0263556e-05 3.8918297e-05 3.8007533e-05 3.811063e-05 3.7712864e-05 4.5069515e-05 4.6367808e-05 3.9030576e-05 3.8776154e-05 4.2587817e-05 3.3360197e-05 4.3214033e-05 3.7283644e-05 3.6710684e-05 4.19994e-05 5.172904e-05 3.615559e-05 4.5178156e-05 4.7820176e-05 4.9274462e-05 5.106804e-05 6.610118e-05 5.4843887e-05 5.166156e-05 5.6549034e-05 5.091256e-05 6.768446e-05 5.9873106e-05 7.248988e-05 6.301643e-05 3.7056263e-05 0.00010638513 2.9597299e-05 4.9439077e-05 6.3689215e-05
28570 1.0804626 0.61123854 0.0054998747 0.00012827528 7.997695e-05 0.00011092035 0.000116752446 8.3741026e-05 0.0001030134 7.533025e-05 6.8295805e-05 7.3415664e-05 8.162923e-05 7.0179456e-05 7.412227e-05 5.983853e-05 8.530751e-05 5.9934624e-05 7.832817e-05 6.6179375e-05 5.660891e-05 7.6648816e-05 6.964985e-05 6.176959e-05 9.194091e-05 8.207993e-05 7.336622e-05 6.4782274e-05 5.442809e-05 5.867851e-05 5.7520276e-05 5.329316e-05 5.763379e-05 6.0073606e-05 6.391134e-05 4.3979275e-05 5.782572e-05 5.22928e-05 5.819719e-05 3.5011126e-05 6.583943e-05 6.944337e-05 4.5027646e-05 6.201478e-05 4.0241375e-05 5.209542e-05 5.3135085e-05 5.2389165e-05 4.847044e-05 5.4556487e-05 6.8987916e-05 4.9549304e-05 4.9691054e-05 7.019332e-05 6.778687e-05 6.134457e-05 6.302629e-05 6.554282e-05 5.1109037e-05 6.175605e-05 7.775512e-05 6.790175e-05 9.8337354e-05 6.907342e-05 6.709914e-05 7.4064475e-05 8.0302714e-05
28580 1.0802528 0.6114069 0.009902299 0.00015901176 0.00011527708 0.00012794594 0.00013535032 0.00011057964 0.00013945899 0.00011574434 0.00011854652 0.000120127705 0.00011771832 0.00012407612 0.00010772774 9.3257404e-05 0.000111023626 8.661837e-05 0.00011609307 0.00014372425 0.00010257882 0.0001251344 9.613526e-05 9.618525e-05 0.00012157526 9.463363e-05 0.00011793444 7.742701e-05 0.00011533675 9.8648285e-05 7.765944e-05 6.4696505e-05 7.997593e-05 9.357292e-05 0.00010540009 5.1764724e-05 8.511634e-05 8.79294e-05 9.215446e-05 8.362135e-05 0.00011067769 0.00010608498 8.580491e-05 0.000118035074 8.900741e-05 0.00011785869 0.00011930884 0.00013591554 9.840447e-05 0.000100732985 0.000107262626 0.00012317837 8.119533e-05 0.00015353206 0.00015750279 0.00014872401 0.0001313986 0.0001309143 9.281968e-05 0.00011777765 0.00021798137 0.00012942994 0.00022633803 0.00015553476 0.00015295991 0.0002540279 0.00027817008
28590 1.0786836 0.61170506 0.004445289 8.149441e-05 7.163906e-05 8.831176e-05 8.065379e-05 6.716073e-05 6.095168e-05 6.5770844e-05 7.055521e-05 7.1640636e-05 5.9007343e-05 5.4890515e-05 6.5571156e-05 5.5061435e-05 6.675343e-05 6.210773e-05 6.789559e-05 8.6914464e-05 5.5193294e-05 7.402033e-05 6.918139e-05 6.46488e-05 6.7952526e-05 5.3336877e-05 6.236861e-05 7.436416e-05 7.797654e-05 8.820298e-05 5.8689202e-05 5.758277e-05 5.4874996e-05 5.7253652e-05 6.16701e-05 4.9747538e-05 7.3291965e-05 7.488908e-05 5.7928304e-05 5.52745e-05 6.659626e-05 7.080432e-05 5.9193073e-05 6.0064187e-05 4.2783016e-05 6.279111e-05 5.2407093e-05 6.201733e-05 5.194837e-05 8.311244e-05 5.828398e-05 6.32805e-05 6.0032053e-05 9.271774e-05 0.00011752599 9.7423515e-05 7.5410404e-05 5.20897e-05 5.1066414e-05 5.8469926e-05 4.5651275e-05 0.00010303903 6.5724664e-05 3.587497e-05 3.401194e-05 4.6968606e-05 0.0001244721
28600 1.078901 0.6117221 0.008604182 0.0001231799 0.00011159983 9.751097e-05 0.00012039193 8.118922e-05 0.00010301069 9.2626455e-05 8.288832e-05 0.000101951635 7.756835e-05 8.813143e-05 9.043827e-05 9.431785e-05 8.876524e-05 0.0001078117 9.37983e-05 8.7708584e-05 9.573918e-05 0.00011380886 7.298773e-05 7.376185e-05 8.656036e-05 7.7808676e-05 0.00011325014 0.00010361528 0.00011395239 0.00012351642 0.00011407765 6.800399e-05 8.7901404e-05 9.334027e-05 0.00010402481 6.902721e-05 8.2409235e-05 0.000114717855 9.061188e-05 8.476248e-05 8.339951e-05 0.00010473052 9.217237e-05 0.00010113612 0.000108473156 9.509529e-05 0.000104929226 0.00012952968 0.00011641118 0.00011689563 0.00010417569 0.0001073751 9.236827e-05 0.00013343243 0.00013326507 0.00013157284 0.00013952529 9.685104e-05 0.00010067464 0.00011411533 0.00012477428 0.00011193042 0.00015723515 9.284096e-05 5.881967e-05 9.892218e-05 0.000106212516
28610 1.079491 0.61160713 0.007211803 0.00013313093 0.00011284017 0.000113848444 0.00010816592 6.81469e-05 0.00010174851 8.173008e-05 8.1911014e-05 7.356391e-05 9.126063e-05 7.9179976e-05 6.697688e-05 6.2327235e-05 7.241921e-05 6.672506e-05 0.000107519656 7.364816e-05 6.51914e-05 7.5376156e-05 4.3302178e-05 6.3614825e-05 7.297248e-05 7.889574e-05 6.468339e-05 6.447126e-05 7.818545e-05 7.3296964e-05 6.096075e-05 5.6319594e-05 7.05113e-05 7.614688e-05 8.48411e-05 4.3444506e-05 7.637076e-05 0.00010003017 7.896914e-05 6.0586382e-05 8.480224e-05 7.277133e-05 7.000306e-05 9.340744e-05 7.8922974e-05 8.718957e-05 7.560053e-05 7.0515765e-05 8.09242e-05 6.538284e-05 6.956888e-05 9.715729e-05 5.4940854e-05 8.750395e-05 9.134983e-05 7.724755e-05 5.7417175e-05 5.7384477e-05 5.1775423e-05 5.6394914e-05 6.945777e-05 7.66036e-05 8.729862e-05 7.607797e-05 8.176492e-05 9.583153e-05 8.500956e-05
28620 1.0795964 0.61181843 0.0067987675 0.0001556118 8.380166e-05 0.00013783893 0.00013211074 8.202541e-05 0.00012036087 0.000108324944 9.393754e-05 0.0001198984 0.00010465923 6.973491e-05 8.9287605e-05 0.0001069854 0.00011784886 8.463925e-05 9.408201e-05 0.00011267411 8.6318825e-05 0.00010078894 8.451014e-05 8.015415e-05 9.959418e-05 9.999856e-05 9.651457e-05 0.00010891836 9.704458e-05 9.0313144e-05 9.564626e-05 6.444567e-05 9.022111e-05 0.00011823818 0.00010782866 7.0326416e-05 9.407576e-05 0.00012867297 0.000102773876 8.0922946e-05 0.000103178136 0.0001270854 9.1525646e-05 0.00013115843 0.00011477669 0.00010932382 0.000110303765 0.00015788739 0.00012393107 0.00012908444 0.0001175947 0.000121292775 9.6912874e-05 0.000114297574 0.00012251383 0.0001099101 9.669668e-05 8.6356005e-05 0.000109399814 0.00010402556 9.9341145e-05 0.00010590248 0.00017385403 9.6487536e-05 9.428837e-05 0.00016315516 0.00016859242
28630 1.0789746 0.61208415 0.007743456 0.00014411053 9.6398835e-05 0.000120937526 0.0001390494 0.00010897839 0.00011516783 0.000111424 0.00012274353 0.00012479252 0.00011371489 0.00011519998 0.0001165578 0.00012904468 0.000114756156 8.734053e-05 0.00010951389 0.000117670075 9.700624e-05 0.00012349793 8.489325e-05 8.761356e-05 8.618335e-05 9.84678e-05 0.00010440112 0.000101506484 8.2004255e-05 0.00011665012 0.00011501715 7.053979e-05 9.911266e-05 8.100052e-05 9.8462675e-05 7.3515206e-05 6.144296e-05 9.589547e-05 0.00010427883 8.7499764e-05 7.395039e-05 0.00010208386 0.000104071434 0.00013055747 0.000115420116 0.00011734994 0.00013362434 0.00018602869 0.00014002997 0.00012897217 0.00010584867 0.00013937867 9.8602686e-05 0.00015188214 0.00015498867 0.00017445377 0.00017115094 0.0001248034 0.00013725142 0.0001209579 0.00017767244 7.0461836e-05 0.00016136878 0.00014151497 4.1391933e-05 6.584898e-05 4.938196e-05
28640 1.07983 0.61153656 0.015587335 0.00011125438 7.115243e-05 8.071594e-05 7.6635406e-05 7.675487e-05 0.00010220744 6.817478e-05 8.634592e-05 9.18151e-05 7.344357e-05 6.6348795e-05 7.796754e-05 7.398413e-05 8.6796776e-05 5.7331443e-05 7.887393e-05 9.413132e-05 4.976058e-05 6.868518e-05 6.679486e-05 6.8775415e-05 5.802859e-05 6.816077e-05 7.107159e-05 8.035571e-05 5.7766265e-05 7.037764e-05 5.4452677e-05 5.1851373e-05 6.376878e-05 9.744804e-05 6.028727e-05 5.8999925e-05 6.007462e-05 8.050473e-05 0.00010006606 7.1183524e-05 7.671064e-05 9.539117e-05 7.529232e-05 7.650464e-05 5.8104182e-05 7.944874e-05 8.57678e-05 8.311519e-05 9.6244534e-05 8.779075e-05 0.000116219926 9.242572e-05 6.352349e-05 0.00010342174 0.00015158374 0.00011098481 8.579447e-05 9.660855e-05 8.9406625e-05 0.00010052009 6.818699e-05 0.00010583515 8.537091e-05 9.750236e-05 6.9221634e-05 7.389037e-05 0.00014333539
28650 1.079933 0.61179745 0.010683376 0.00012146254 8.307058e-05 0.000109832916 9.872241e-05 8.50804e-05 8.78943e-05 9.4819094e-05 0.00010975053 7.086432e-05 7.444585e-05 7.705435e-05 7.55996e-05 5.9186772e-05 9.67929e-05 7.783174e-05 0.00010212102 0.0001022469 5.9892514e-05 8.0269696e-05 7.518571e-05 7.4117714e-05 8.511436e-05 8.169797e-05 5.7773905e-05 9.6199634e-05 8.632121e-05 0.00010341478 7.529512e-05 7.1738505e-05 6.805017e-05 7.013046e-05 7.946435e-05 8.266268e-05 6.727109e-05 8.247821e-05 7.4411706e-05 5.812273e-05 8.143621e-05 8.331557e-05 5.543697e-05 7.6763994e-05 5.501272e-05 9.054523e-05 6.911021e-05 9.788946e-05 8.90258e-05 8.428946e-05 9.337847e-05 6.1702085e-05 7.596881e-05 8.707054e-05 9.771157e-05 7.5962926e-05 9.848967e-05 8.767634e-05 8.906624e-05 5.8883666e-05 7.800984e-05 7.553982e-05 9.380629e-05 0.00013887882 6.6857596e-05 9.964677e-05 5.577981e-05
28660 1.0787942 0.61240494 0.009218275 0.00010278889 7.634916e-05 8.943754e-05 7.471318e-05 6.272856e-05 8.483017e-05 6.0372444e-05 8.6038315e-05 7.222689e-05 7.0197144e-05 8.832356e-05 7.706622e-05 6.295564e-05 8.886015e-05 5.959292e-05 6.802201e-05 0.000121048266 7.519326e-05 5.2662355e-05 8.212441e-05 7.749044e-05 6.177519e-05 5.437342e-05 6.790929e-05 5.874747e-05 6.489151e-05 5.6420213e-05 6.275445e-05 4.5610206e-05 4.3388533e-05 4.5872737e-05 5.6064793e-05 3.674017e-05 4.0790415e-05 4.8133887e-05 7.2279865e-05 5.790998e-05 6.344604e-05 7.468988e-05 5.3961423e-05 6.0475795e-05 5.819311e-05 4.6037756e-05 6.481866e-05 6.5832704e-05 5.6173187e-05 8.8855064e-05 7.967814e-05 9.313396e-05 6.596628e-05 9.4045274e-05 8.180246e-05 7.5469114e-05 9.115513e-05 6.2787076e-05 6.967287e-05 7.512652e-05 0.00010334908 7.743427e-05 9.792138e-05 0.000100228586 8.320026e-05 0.000101734244 4.5524026e-05
28670 1.0804827 0.6121735 0.006481687 0.00016811938 6.10882e-05 0.00012104472 0.00011128358 4.8846705e-05 9.741579e-05 0.00010011428 8.725617e-05 8.721093e-05 7.105693e-05 4.8021622e-05 7.31031e-05 5.1225175e-05 6.245849e-05 5.479828e-05 6.3802836e-05 7.586924e-05 4.434635e-05 4.373164e-05 4.7463644e-05 4.5408742e-05 4.749111e-05 5.4645792e-05 4.800623e-05 4.829016e-05 4.7036327e-05 6.372549e-05 4.3855125e-05 4.246045e-05 3.7840644e-05 4.2052026e-05 5.360972e-05 3.481257e-05 4.463115e-05 5.7618192e-05 4.785755e-05 3.4089357e-05 5.165874e-05 6.252167e-05 5.4977245e-05 5.855492e-05 4.5005105e-05 4.4271685e-05 6.971327e-05 6.369093e-05 5.4344484e-05 6.293421e-05 6.077546e-05 5.216619e-05 5.3557244e-05 6.640193e-05 8.120647e-05 8.0710386e-05 5.493743e-05 6.164334e-05 6.010519e-05 5.6944096e-05 6.350565e-05 6.7730594e-05 7.370304e-05 7.7111436e-05 6.711587e-05 9.380538e-05 6.071419e-05
28680 1.0801115 0.6118933 0.0057698865 0.00013467806 8.5902684e-05 9.892819e-05 7.7596844e-05 7.572255e-05 6.774046e-05 7.301794e-05 8.828467e-05 7.2024915e-05 6.913991e-05 6.6373046e-05 6.2076775e-05 5.6664278e-05 9.854512e-05 7.651538e-05 5.966734e-05 9.393611e-05 5.869836e-05 6.7470944e-05 7.594942e-05 6.0787017e-05 6.735324e-05 8.857091e-05 6.3073916e-05 7.9536665e-05 7.6678225e-05 7.504019e-05 5.676292e-05 5.1828014e-05 5.6141496e-05 4.9796352e-05 8.273037e-05 4.1146635e-05 5.632159e-05 4.9913804e-05 6.9326954e-05 4.7209815e-05 7.2882765e-05 6.4770524e-05 4.0406125e-05 8.6693726e-05 4.9308095e-05 6.521713e-05 7.386649e-05 8.6129075e-05 7.528312e-05 8.266494e-05 7.782979e-05 8.011831e-05 6.9237554e-05 7.903547e-05 7.4317715e-05 7.536337e-05 9.247377e-05 6.8567686e-05 5.8165053e-05 6.0200815e-05 9.607567e-05 5.6037552e-05 5.7464782e-05 9.381575e-05 4.514827e-05 8.670137e-05 6.529781e-05
28690 1.0806092 0.6119604 0.008684111 9.143021e-05 7.618784e-05 7.36236e-05 7.545618e-05 5.9183796e-05 6.8361114e-05 5.8593585e-05 8.958062e-05 7.169844e-05 5.3754244e-05 7.3282084e-05 6.489276e-05 6.235614e-05 9.1850634e-05 6.133151e-05 5.8644033e-05 7.497983e-05 5.597334e-05 4.3403827e-05 7.845688e-05 6.650374e-05 5.0607003e-05 4.551263e-05 4.609222e-05 4.5127246e-05 4.6524652e-05 5.3028492e-05 4.566131e-05 3.8705395e-05 4.265546e-05 3.6811063e-05 6.559657e-05 3.5408117e-05 4.4635748e-05 5.3583906e-05 6.5954875e-05 3.924345e-05 5.1748353e-05 6.176417e-05 4.44769e-05 4.492985e-05 5.00653e-05 4.3958873e-05 5.2402935e-05 4.5283956e-05 4.326141e-05 5.6476558e-05 5.03445e-05 7.428122e-05 3.582966e-05 6.4455584e-05 8.08052e-05 6.912536e-05 4.7228626e-05 4.832824e-05 4.4226592e-05 4.9886752e-05 7.247173e-05 5.4690277e-05 4.43863e-05 8.126678e-05 5.677318e-05 6.856925e-05 6.331144e-05
